,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1786,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 5,40.694918,-74.001686,Pier
1787,Brooklyn Heights,40.69586372272408,-73.99378225496423,Luzzo's BK,40.69055503930633,-73.9953332077974,Pizza Place
1788,Brooklyn Heights,40.69586372272408,-73.99378225496423,Goose Barnacle,40.69109556204666,-73.99747410833052,Men's Store
1789,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yemen Cafe,40.690026174960735,-73.99357867402284,Middle Eastern Restaurant
1790,Brooklyn Heights,40.69586372272408,-73.99378225496423,Lillo,40.690199941477445,-73.99654010450837,Italian Restaurant
1791,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Bistro And Winebar,40.69627227645258,-73.98834316497472,Bistro
1792,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yoga Pole Studio,40.690992565624654,-73.99179954351575,Yoga Studio
1793,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hibino,40.69007601730789,-73.99649744997076,Japanese Restaurant
1794,Brooklyn Heights,40.69586372272408,-73.99378225496423,New York Transit Museum,40.69046927989812,-73.98996267064952,History Museum
1795,Brooklyn Heights,40.69586372272408,-73.99378225496423,About Coffee,40.690262987542354,-73.99177899127174,Coffee Shop
1796,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Long Island Bar,40.690642796181855,-73.99631850047321,Cocktail Bar
1797,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Binc,40.69925034923298,-73.99211296717898,Bar
1798,Brooklyn Heights,40.69586372272408,-73.99378225496423,Columbus Park,40.693433306431245,-73.99009925734258,Park
1799,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Picnic Peninsula BBQ Area,40.69527772822538,-73.99998221093742,Park
1800,Brooklyn Heights,40.69586372272408,-73.99378225496423,YogaWorks Brooklyn,40.69221,-73.990985,Yoga Studio
1801,Brooklyn Heights,40.69586372272408,-73.99378225496423,The Heights Players Theatre,40.693004781613084,-73.99829256821472,Indie Theater
1802,Brooklyn Heights,40.69586372272408,-73.99378225496423,Wag Club,40.69276602768822,-74.00003471860366,Pet Service
1803,Brooklyn Heights,40.69586372272408,-73.99378225496423,Henry Public,40.69041286465585,-73.99641156481655,Gastropub
1804,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shelsky's of Brooklyn,40.68948640212404,-73.99251773256665,Bagel Shop
1805,Brooklyn Heights,40.69586372272408,-73.99378225496423,Kaigo Coffee Room,40.69354316443739,-74.00101413796513,Coffee Shop
1806,Brooklyn Heights,40.69586372272408,-73.99378225496423,Yoga Vida,40.700878801585034,-73.98797866187923,Yoga Studio
1807,Brooklyn Heights,40.69586372272408,-73.99378225496423,Atlantic Fruits & Vegetables,40.69013880307636,-73.99377710377884,Grocery Store
1808,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park,40.702282,-73.996456,Park
1809,Brooklyn Heights,40.69586372272408,-73.99378225496423,Table 87,40.69116378701994,-73.99744297710961,Italian Restaurant
1810,Brooklyn Heights,40.69586372272408,-73.99378225496423,1 Hotel Brooklyn Bridge,40.7022281537535,-73.99538028700046,Hotel
1811,Brooklyn Heights,40.69586372272408,-73.99378225496423,Chez Moi,40.690654299028225,-73.99577681819873,French Restaurant
1812,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shadowbox BK,40.70071451586645,-73.98806776357429,Boxing Gym
1813,Brooklyn Heights,40.69586372272408,-73.99378225496423,New York Marriott at the Brooklyn Bridge,40.693716,-73.9885774,Hotel
1814,Brooklyn Heights,40.69586372272408,-73.99378225496423,CAVA,40.6926226,-73.9884258,Mediterranean Restaurant
1815,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brookyn Bridge Park Greenway,40.70079974566844,-73.99695716067038,Park
1816,Brooklyn Heights,40.69586372272408,-73.99378225496423,Adam Yauch Park,40.69214551471285,-73.9988930153191,Park
1817,Brooklyn Heights,40.69586372272408,-73.99378225496423,Hadramout Restaurant,40.6898184,-73.9938774,Restaurant
1818,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Wine Exchange,40.689333402832006,-73.99258520603395,Wine Shop
1819,Brooklyn Heights,40.69586372272408,-73.99378225496423,Heights Chateau,40.69076663473582,-73.9960339523652,Wine Shop
1820,Brooklyn Heights,40.69586372272408,-73.99378225496423,Bamboo Bites,40.69504747901711,-73.99939610479981,Food Truck
1821,Brooklyn Heights,40.69586372272408,-73.99378225496423,Stumptown Coffee Roasters,40.68894174493841,-73.99214088428779,Coffee Shop
1822,Brooklyn Heights,40.69586372272408,-73.99378225496423,Juliana's Pizza,40.702769,-73.993616,Pizza Place
1823,Brooklyn Heights,40.69586372272408,-73.99378225496423,Westville DUMBO,40.70202078928088,-73.98959649143549,American Restaurant
1824,Brooklyn Heights,40.69586372272408,-73.99378225496423,Trader Joe's,40.68961846840671,-73.99260332910576,Grocery Store
1825,Brooklyn Heights,40.69586372272408,-73.99378225496423,Maison Kayser,40.69216629075083,-73.99109172940383,Bakery
1826,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 3,40.69780332891386,-73.99944305419922,Pier
1827,Brooklyn Heights,40.69586372272408,-73.99378225496423,Tutt Cafe,40.70028533048703,-73.99342158586798,Middle Eastern Restaurant
1828,Brooklyn Heights,40.69586372272408,-73.99378225496423,Beasts & Bottles,40.69048851308257,-73.99510751023935,New American Restaurant
1829,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 1,40.7028997059333,-73.99598731308397,Park
1830,Brooklyn Heights,40.69586372272408,-73.99378225496423,Brooklyn Bridge Park - Pier 6,40.693288713137854,-74.00277972221375,Pier
1831,Brooklyn Heights,40.69586372272408,-73.99378225496423,Fatoosh BBQ & Pizza,40.69132782253778,-73.9977394761376,Middle Eastern Restaurant
1832,Brooklyn Heights,40.69586372272408,-73.99378225496423,Gran Eléctrica,40.70257045188692,-73.99309610288697,Mexican Restaurant
1833,Brooklyn Heights,40.69586372272408,-73.99378225496423,Shake Shack,40.703042738298876,-73.99427633663989,Burger Joint
1834,Brooklyn Heights,40.69586372272408,-73.99378225496423,La Bagel Delight,40.69112482988456,-73.99166800842222,Bagel Shop
1835,Cobble Hill,40.687919722485574,-73.99856139218463,Cobble Hill Park,40.688148727061524,-73.99575586235375,Playground
1836,Cobble Hill,40.687919722485574,-73.99856139218463,La Vara,40.68785080611599,-73.99558233584929,Spanish Restaurant
1837,Cobble Hill,40.687919722485574,-73.99856139218463,Bonafide Deli & Cafe,40.68703485486189,-73.99963617324829,Deli / Bodega
1838,Cobble Hill,40.687919722485574,-73.99856139218463,Hibino,40.69007601730789,-73.99649744997076,Japanese Restaurant
1839,Cobble Hill,40.687919722485574,-73.99856139218463,The Hop Shop,40.687549212081024,-74.0013329507082,Bar
1840,Cobble Hill,40.687919722485574,-73.99856139218463,Lillo,40.690199941477445,-73.99654010450837,Italian Restaurant
1841,Cobble Hill,40.687919722485574,-73.99856139218463,Henry Street Pilates,40.6881139497672,-73.99750763847939,Pilates Studio
1842,Cobble Hill,40.687919722485574,-73.99856139218463,Colonie,40.69073324250775,-73.99596314123242,American Restaurant
1843,Cobble Hill,40.687919722485574,-73.99856139218463,Elsa,40.69042702380327,-73.99527736744164,Cocktail Bar
1844,Cobble Hill,40.687919722485574,-73.99856139218463,Henry Public,40.69041286465585,-73.99641156481655,Gastropub
1845,Cobble Hill,40.687919722485574,-73.99856139218463,Goose Barnacle,40.69109556204666,-73.99747410833052,Men's Store
1846,Cobble Hill,40.687919722485574,-73.99856139218463,Fish Tales,40.68762156527144,-73.99342899470334,Fish Market
1847,Cobble Hill,40.687919722485574,-73.99856139218463,The Long Island Bar,40.690642796181855,-73.99631850047321,Cocktail Bar
1848,Cobble Hill,40.687919722485574,-73.99856139218463,June Wine Bar,40.686138934394656,-73.99404940709272,Wine Bar
1849,Cobble Hill,40.687919722485574,-73.99856139218463,Freebird Books & Goods,40.68750419577483,-74.00138805320995,Bookstore
1850,Cobble Hill,40.687919722485574,-73.99856139218463,Luzzo's BK,40.69055503930633,-73.9953332077974,Pizza Place
1851,Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Farmacy & Soda Fountain,40.68407117141479,-73.99930907835255,Ice Cream Shop
1852,Cobble Hill,40.687919722485574,-73.99856139218463,Saint Julivert Fisherie,40.68793043733788,-73.99554829555922,Seafood Restaurant
1853,Cobble Hill,40.687919722485574,-73.99856139218463,Mala Yoga,40.68837637516381,-73.99309685150189,Yoga Studio
1854,Cobble Hill,40.687919722485574,-73.99856139218463,MilkMade Tasting Room,40.684265380526334,-73.99969640964743,Ice Cream Shop
1855,Cobble Hill,40.687919722485574,-73.99856139218463,Yemen Cafe,40.690026174960735,-73.99357867402284,Middle Eastern Restaurant
1856,Cobble Hill,40.687919722485574,-73.99856139218463,Table 87,40.69116378701994,-73.99744297710961,Italian Restaurant
1857,Cobble Hill,40.687919722485574,-73.99856139218463,Popina,40.687419734537926,-74.00143152860893,Italian Restaurant
1858,Cobble Hill,40.687919722485574,-73.99856139218463,Sahadi's,40.69010389475256,-73.99326860904694,Gourmet Shop
1859,Cobble Hill,40.687919722485574,-73.99856139218463,Anor Spa,40.69002789334943,-73.9963497240098,Spa
1860,Cobble Hill,40.687919722485574,-73.99856139218463,Damascus Bread & Pastry Shop,40.69004694897731,-73.99305403232574,Bakery
1861,Cobble Hill,40.687919722485574,-73.99856139218463,Chez Moi,40.690654299028225,-73.99577681819873,French Restaurant
1862,Cobble Hill,40.687919722485574,-73.99856139218463,Oh! Dumplings,40.687722313444915,-73.992943093669,Dumpling Restaurant
1863,Cobble Hill,40.687919722485574,-73.99856139218463,Vekslers,40.68534457902491,-74.00068713289978,Bar
1864,Cobble Hill,40.687919722485574,-73.99856139218463,Joya,40.68670796457312,-73.99371822043527,Thai Restaurant
1865,Cobble Hill,40.687919722485574,-73.99856139218463,Columbia Street Waterfront,40.68787890576805,-74.0018892288208,Waterfront
1866,Cobble Hill,40.687919722485574,-73.99856139218463,Marine Layer,40.68739287003023,-73.99344815039953,Boutique
1867,Cobble Hill,40.687919722485574,-73.99856139218463,Hadramout Restaurant,40.6898184,-73.9938774,Restaurant
1868,Cobble Hill,40.687919722485574,-73.99856139218463,K&Y Fruit and Veggie,40.68420389756621,-73.99500092336736,Food & Drink Shop
1869,Cobble Hill,40.687919722485574,-73.99856139218463,Shelsky's of Brooklyn,40.68948640212404,-73.99251773256665,Bagel Shop
1870,Cobble Hill,40.687919722485574,-73.99856139218463,Stumptown Coffee Roasters,40.68894174493841,-73.99214088428779,Coffee Shop
1871,Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Yoga Project,40.684417074692256,-74.00026461586543,Yoga Studio
1872,Cobble Hill,40.687919722485574,-73.99856139218463,Heights Chateau,40.69076663473582,-73.9960339523652,Wine Shop
1873,Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Wine Exchange,40.689333402832006,-73.99258520603395,Wine Shop
1874,Cobble Hill,40.687919722485574,-73.99856139218463,Element Healing Arts,40.68353740451318,-73.99983508122628,Yoga Studio
1875,Cobble Hill,40.687919722485574,-73.99856139218463,The Chocolate Room,40.68482443807677,-73.9946722086937,Dessert Shop
1876,Cobble Hill,40.687919722485574,-73.99856139218463,MOSCOT,40.6889064944314,-73.99275027875991,Optical Shop
1877,Cobble Hill,40.687919722485574,-73.99856139218463,Court Street Bagels,40.688026,-73.99306,Bagel Shop
1878,Cobble Hill,40.687919722485574,-73.99856139218463,Petite Crevette,40.6837857683474,-74.00163738526008,Seafood Restaurant
1879,Cobble Hill,40.687919722485574,-73.99856139218463,Atlantic Fruits & Vegetables,40.69013880307636,-73.99377710377884,Grocery Store
1880,Cobble Hill,40.687919722485574,-73.99856139218463,Union Garage,40.68461320899802,-74.00362261519622,Motorcycle Shop
1881,Cobble Hill,40.687919722485574,-73.99856139218463,Cobblestone Foods,40.68728143492344,-73.99354210849161,Gourmet Shop
1882,Cobble Hill,40.687919722485574,-73.99856139218463,Fatoosh BBQ & Pizza,40.69132782253778,-73.9977394761376,Middle Eastern Restaurant
1883,Cobble Hill,40.687919722485574,-73.99856139218463,LICH Toddler Playground,40.68986587062486,-73.99685304744763,Playground
1884,Cobble Hill,40.687919722485574,-73.99856139218463,Moo Burger,40.68584457538074,-73.99422868325722,Burger Joint
1885,Cobble Hill,40.687919722485574,-73.99856139218463,Henry Street Wines & Liquors,40.68440446539889,-73.99926887686253,Wine Shop
1886,Cobble Hill,40.687919722485574,-73.99856139218463,Mazzola Bakery,40.68350117315005,-73.99971011431872,Bakery
1887,Cobble Hill,40.687919722485574,-73.99856139218463,Awash Ethiopian Restaurant,40.68574,-73.994393,Ethiopian Restaurant
1888,Cobble Hill,40.687919722485574,-73.99856139218463,Beasts & Bottles,40.69048851308257,-73.99510751023935,New American Restaurant
1889,Cobble Hill,40.687919722485574,-73.99856139218463,Shen Beauty,40.68339250309319,-73.99539426218895,Cosmetics Shop
1890,Cobble Hill,40.687919722485574,-73.99856139218463,Sultan Restaurant & Cafe Lounge,40.69039163999588,-73.99495552949723,Mediterranean Restaurant
1891,Cobble Hill,40.687919722485574,-73.99856139218463,Ferdinando's Focacceria,40.684091654589714,-74.00182844014095,Italian Restaurant
1892,Cobble Hill,40.687919722485574,-73.99856139218463,The Longshoreman,40.684682,-74.002699,Italian Restaurant
1893,Cobble Hill,40.687919722485574,-73.99856139218463,Court Pastry Shop,40.684067,-73.995377,Bakery
1894,Cobble Hill,40.687919722485574,-73.99856139218463,Trader Joe's,40.68961846840671,-73.99260332910576,Grocery Store
1895,Cobble Hill,40.687919722485574,-73.99856139218463,Floyd NY,40.690671,-73.995587,Bar
1896,Cobble Hill,40.687919722485574,-73.99856139218463,Wag Club,40.69276602768822,-74.00003471860366,Pet Service
1897,Cobble Hill,40.687919722485574,-73.99856139218463,Adam Yauch Park,40.69214551471285,-73.9988930153191,Park
1898,Cobble Hill,40.687919722485574,-73.99856139218463,The Brooklyn Strategist,40.682813350401155,-73.99567975137234,Gaming Cafe
1899,Cobble Hill,40.687919722485574,-73.99856139218463,Poppy's Catering + Events,40.684235179644695,-73.99692476598801,Food & Drink Shop
1900,Cobble Hill,40.687919722485574,-73.99856139218463,Idlewild Books,40.68637399111778,-73.9936794516535,Bookstore
1901,Cobble Hill,40.687919722485574,-73.99856139218463,Sam's Italian Cuisine,40.68582083666667,-73.9942546069965,Pizza Place
1902,Cobble Hill,40.687919722485574,-73.99856139218463,Pure Barre Brooklyn,40.68502762774786,-73.99487516013619,Gym / Fitness Center
1903,Cobble Hill,40.687919722485574,-73.99856139218463,Calexico Carne Asada,40.68426308045888,-74.00254666263372,Taco Place
1904,Cobble Hill,40.687919722485574,-73.99856139218463,Love Thy Pet,40.68379274077758,-74.00088247994233,Pet Store
1905,Cobble Hill,40.687919722485574,-73.99856139218463,River Deli,40.693713210456345,-73.99843526257156,Italian Restaurant
1906,Cobble Hill,40.687919722485574,-73.99856139218463,Lift / Next Level Floats (Brooklyn),40.683241578458706,-73.99568796157837,Spa
1907,Cobble Hill,40.687919722485574,-73.99856139218463,Books Are Magic,40.68414040579443,-73.99213407055058,Bookstore
1908,Cobble Hill,40.687919722485574,-73.99856139218463,Clover Club,40.6845495098338,-73.99198070888959,Cocktail Bar
1909,Cobble Hill,40.687919722485574,-73.99856139218463,About Coffee,40.690262987542354,-73.99177899127174,Coffee Shop
1910,Cobble Hill,40.687919722485574,-73.99856139218463,Stinky Bklyn LLC,40.684524832799234,-73.99192064507484,Cheese Shop
1911,Cobble Hill,40.687919722485574,-73.99856139218463,The Invisible Dog,40.68719125752163,-73.99112973448632,Art Gallery
1912,Cobble Hill,40.687919722485574,-73.99856139218463,Leyenda,40.68434364554136,-73.99205460336245,Cocktail Bar
1913,Cobble Hill,40.687919722485574,-73.99856139218463,Bar Bruno,40.68351749855508,-73.9998304896896,Bar
1914,Cobble Hill,40.687919722485574,-73.99856139218463,Brooklyn Bridge Park - Pier 6,40.693288713137854,-74.00277972221375,Pier
1915,Cobble Hill,40.687919722485574,-73.99856139218463,Slide Mountain,40.692456928513494,-74.00096878174246,Playground
1916,Cobble Hill,40.687919722485574,-73.99856139218463,Woods Grove,40.683925,-73.995313,Gift Shop
1917,Cobble Hill,40.687919722485574,-73.99856139218463,Cobble Hill Cinemas,40.68483225711327,-73.99450049084267,Indie Movie Theater
1918,Cobble Hill,40.687919722485574,-73.99856139218463,61 Local,40.68707554008329,-73.99085449645358,Bar
1919,Cobble Hill,40.687919722485574,-73.99856139218463,B61,40.685682195969804,-74.00233476645471,Dive Bar
1920,Cobble Hill,40.687919722485574,-73.99856139218463,Black Forest Brooklyn,40.685612970057704,-73.99109749777384,German Restaurant
1921,Cobble Hill,40.687919722485574,-73.99856139218463,Lucali,40.68182184093776,-74.00035232305527,Pizza Place
1922,Cobble Hill,40.687919722485574,-73.99856139218463,Mini Max Toys and Cuts,40.69031309789149,-73.99462650533621,Salon / Barbershop
1923,Cobble Hill,40.687919722485574,-73.99856139218463,Congress,40.68691293283543,-73.99373473873149,Cocktail Bar
1924,Cobble Hill,40.687919722485574,-73.99856139218463,Mitoushi Sushi,40.690181794018244,-73.99398312402836,Japanese Restaurant
1925,Cobble Hill,40.687919722485574,-73.99856139218463,Benefit Cosmetics,40.688131788291294,-73.99336743360527,Cosmetics Shop
1926,Cobble Hill,40.687919722485574,-73.99856139218463,Fornino,40.692980222494704,-74.00169729467243,Pizza Place
1927,Cobble Hill,40.687919722485574,-73.99856139218463,The Bar Method,40.688292,-73.990104,Gym / Fitness Center
1928,Cobble Hill,40.687919722485574,-73.99856139218463,Alma,40.68569002042738,-74.0023013251684,Mexican Restaurant
1929,Cobble Hill,40.687919722485574,-73.99856139218463,Van Leeuwen Artisan Ice Cream,40.6866680634817,-73.99031810288585,Ice Cream Shop
1930,Cobble Hill,40.687919722485574,-73.99856139218463,Regular Visitors,40.68664586342539,-73.99047123676662,Gift Shop
1931,Cobble Hill,40.687919722485574,-73.99856139218463,Cantine,40.68419385440502,-74.00233765538533,Coffee Shop
1932,Cobble Hill,40.687919722485574,-73.99856139218463,Carpe Donut NYC,40.6876638374053,-73.99333024988462,Food Truck
1933,Cobble Hill,40.687919722485574,-73.99856139218463,Kaigo Coffee Room,40.69354316443739,-74.00101413796513,Coffee Shop
1934,Cobble Hill,40.687919722485574,-73.99856139218463,Aēsop,40.68704058708881,-73.99113371494235,Cosmetics Shop
1935,Carroll Gardens,40.68054023107649,-73.99465372828006,East One Coffee Roasters,40.681128035266816,-73.99652634325895,Coffee Shop
1936,Carroll Gardens,40.68054023107649,-73.99465372828006,Avlee Greek Kitchen,40.679975303933674,-73.99498828355762,Greek Restaurant
1937,Carroll Gardens,40.68054023107649,-73.99465372828006,Carroll Park,40.68090072479618,-73.99498436689395,Park
1938,Carroll Gardens,40.68054023107649,-73.99465372828006,Brooklyn Social,40.6805555056908,-73.99469005211638,Cocktail Bar
1939,Carroll Gardens,40.68054023107649,-73.99465372828006,Carroll Gardens Greenmarket,40.68058328929679,-73.99476444056779,Farmers Market
1940,Carroll Gardens,40.68054023107649,-73.99465372828006,G Esposito & Sons,40.681945082807104,-73.99610874436799,Butcher
1941,Carroll Gardens,40.68054023107649,-73.99465372828006,Black Mountain Wine House,40.68088122945771,-73.9916760049903,Wine Bar
1942,Carroll Gardens,40.68054023107649,-73.99465372828006,The Brooklyn Strategist,40.682813350401155,-73.99567975137234,Gaming Cafe
1943,Carroll Gardens,40.68054023107649,-73.99465372828006,Smith Canteen,40.6803319104188,-73.99480141086987,Café
1944,Carroll Gardens,40.68054023107649,-73.99465372828006,Monteleone's Bakery,40.68194002100747,-73.99609790259039,Bakery
1945,Carroll Gardens,40.68054023107649,-73.99465372828006,Planted,40.680497,-73.994424,Coffee Shop
1946,Carroll Gardens,40.68054023107649,-73.99465372828006,The Painted Pot,40.680446049433954,-73.99469724346402,Arts & Crafts Store
1947,Carroll Gardens,40.68054023107649,-73.99465372828006,Ugly Baby,40.67801930527555,-73.99613921080501,Thai Restaurant
1948,Carroll Gardens,40.68054023107649,-73.99465372828006,Bar Great Harry,40.682337792970536,-73.99352293676533,Bar
1949,Carroll Gardens,40.68054023107649,-73.99465372828006,Fragole,40.680805,-73.99689,Italian Restaurant
1950,Carroll Gardens,40.68054023107649,-73.99465372828006,Barely Disfigured,40.68309199473837,-73.9928962274326,Bar
1951,Carroll Gardens,40.68054023107649,-73.99465372828006,Shen Beauty,40.68339250309319,-73.99539426218895,Cosmetics Shop
1952,Carroll Gardens,40.68054023107649,-73.99465372828006,Brooklyn Pizza Market,40.682695629565806,-73.9931911856768,Pizza Place
1953,Carroll Gardens,40.68054023107649,-73.99465372828006,Relaxing On Smith,40.682052682471564,-73.9936405246949,Spa
1954,Carroll Gardens,40.68054023107649,-73.99465372828006,A*line PILATES,40.68100689530773,-73.99645638416673,Pilates Studio
1955,Carroll Gardens,40.68054023107649,-73.99465372828006,Boran,40.67816088984144,-73.9979304582126,Thai Restaurant
1956,Carroll Gardens,40.68054023107649,-73.99465372828006,Bklyn Habit,40.67808968531469,-73.99609214717839,Coffee Shop
1957,Carroll Gardens,40.68054023107649,-73.99465372828006,Lift / Next Level Floats (Brooklyn),40.683241578458706,-73.99568796157837,Spa
1958,Carroll Gardens,40.68054023107649,-73.99465372828006,Caputo's Fine Foods,40.67818502499354,-73.99791756559839,Gourmet Shop
1959,Carroll Gardens,40.68054023107649,-73.99465372828006,K&Y Fruit and Veggie,40.68420389756621,-73.99500092336736,Food & Drink Shop
1960,Carroll Gardens,40.68054023107649,-73.99465372828006,Martinez Grocery,40.68154941237919,-73.99624070747305,Deli / Bodega
1961,Carroll Gardens,40.68054023107649,-73.99465372828006,Books Are Magic,40.68414040579443,-73.99213407055058,Bookstore
1962,Carroll Gardens,40.68054023107649,-73.99465372828006,Momofuku Milk Bar,40.67919367815675,-73.99566665951768,Dessert Shop
1963,Carroll Gardens,40.68054023107649,-73.99465372828006,Vinny's of Carroll Gardens,40.681885,-73.99357,Italian Restaurant
1964,Carroll Gardens,40.68054023107649,-73.99465372828006,Frankies 457 Spuntino,40.67735978455962,-73.99804694982672,Italian Restaurant
1965,Carroll Gardens,40.68054023107649,-73.99465372828006,Smith & Vine,40.681161,-73.994105,Wine Shop
1966,Carroll Gardens,40.68054023107649,-73.99465372828006,The Green Building,40.67983382258071,-73.98951456910291,Event Space
1967,Carroll Gardens,40.68054023107649,-73.99465372828006,Leyenda,40.68434364554136,-73.99205460336245,Cocktail Bar
1968,Carroll Gardens,40.68054023107649,-73.99465372828006,Carroll Park Playground,40.68100242392356,-73.9950814070307,Playground
1969,Carroll Gardens,40.68054023107649,-73.99465372828006,Scotto's Wine Cellar,40.68331935177977,-73.99545217317198,Wine Shop
1970,Carroll Gardens,40.68054023107649,-73.99465372828006,Lucali,40.68182184093776,-74.00035232305527,Pizza Place
1971,Carroll Gardens,40.68054023107649,-73.99465372828006,Clover Club,40.6845495098338,-73.99198070888959,Cocktail Bar
1972,Carroll Gardens,40.68054023107649,-73.99465372828006,Stinky Bklyn LLC,40.684524832799234,-73.99192064507484,Cheese Shop
1973,Carroll Gardens,40.68054023107649,-73.99465372828006,Court Pastry Shop,40.684067,-73.995377,Bakery
1974,Carroll Gardens,40.68054023107649,-73.99465372828006,Lavender Lake,40.678592679700195,-73.98981881895646,Bar
1975,Carroll Gardens,40.68054023107649,-73.99465372828006,Sans,40.68062175268702,-73.9944326877594,Vegetarian / Vegan Restaurant
1976,Carroll Gardens,40.68054023107649,-73.99465372828006,Claudine's,40.681352187513205,-73.99410672670723,Italian Restaurant
1977,Carroll Gardens,40.68054023107649,-73.99465372828006,Gowanus Yacht Club,40.680927562562744,-73.99443935393407,Beer Garden
1978,Carroll Gardens,40.68054023107649,-73.99465372828006,Pig Beach,40.679431480221716,-73.98880959442909,BBQ Joint
1979,Carroll Gardens,40.68054023107649,-73.99465372828006,St Paul's Episcopal Church,40.68181186080849,-73.99815957153156,Church
1980,Carroll Gardens,40.68054023107649,-73.99465372828006,Malai,40.682814,-73.993265,Ice Cream Shop
1981,Carroll Gardens,40.68054023107649,-73.99465372828006,Fob Restaurant,40.68265981062246,-73.99316582968643,Filipino Restaurant
1982,Carroll Gardens,40.68054023107649,-73.99465372828006,Emma’s Torch,40.68010548995378,-73.99494792909908,Restaurant
1983,Carroll Gardens,40.68054023107649,-73.99465372828006,Jolie Cantina,40.683534960802,-73.99254139304226,French Restaurant
1984,Carroll Gardens,40.68054023107649,-73.99465372828006,Woods Grove,40.683925,-73.995313,Gift Shop
1985,Carroll Gardens,40.68054023107649,-73.99465372828006,Carroll Gardens Wines & Liquors,40.67842634713535,-73.997790230946,Wine Shop
1986,Carroll Gardens,40.68054023107649,-73.99465372828006,The Chocolate Room,40.68482443807677,-73.9946722086937,Dessert Shop
1987,Carroll Gardens,40.68054023107649,-73.99465372828006,Body Elite Gym,40.68230640174873,-73.99599575567169,Gym / Fitness Center
1988,Carroll Gardens,40.68054023107649,-73.99465372828006,Court Street Grocers,40.676287344436915,-73.99880699967053,Food & Drink Shop
1989,Carroll Gardens,40.68054023107649,-73.99465372828006,Cobble Hill Coffee Shop,40.683433578031774,-73.99542632829885,Diner
1990,Carroll Gardens,40.68054023107649,-73.99465372828006,Brooklyn Farmacy & Soda Fountain,40.68407117141479,-73.99930907835255,Ice Cream Shop
1991,Carroll Gardens,40.68054023107649,-73.99465372828006,White Maize,40.68249983837224,-73.99331251555338,Latin American Restaurant
1992,Carroll Gardens,40.68054023107649,-73.99465372828006,Nauti Mobile - Luke's Lobster Truck,40.677841158000405,-73.99808194817355,Food Truck
1993,Carroll Gardens,40.68054023107649,-73.99465372828006,Abilene,40.67885737510263,-73.9976157385781,Lounge
1994,Carroll Gardens,40.68054023107649,-73.99465372828006,Caputo Bakery,40.682972506411595,-73.99559695307425,Bakery
1995,Carroll Gardens,40.68054023107649,-73.99465372828006,Big Tiny,40.68343464931776,-73.99270240440293,Wine Bar
1996,Carroll Gardens,40.68054023107649,-73.99465372828006,Gersi,40.68337949868895,-73.99549228030504,Italian Restaurant
1997,Carroll Gardens,40.68054023107649,-73.99465372828006,Element Healing Arts,40.68353740451318,-73.99983508122628,Yoga Studio
1998,Carroll Gardens,40.68054023107649,-73.99465372828006,The WingBar,40.682556312238596,-73.99327716562713,Wings Joint
1999,Carroll Gardens,40.68054023107649,-73.99465372828006,Prema Yoga,40.676820434702826,-73.99865162505674,Yoga Studio
2000,Carroll Gardens,40.68054023107649,-73.99465372828006,nerd be cool.,40.67615624798502,-73.99889198473417,Coffee Shop
2001,Carroll Gardens,40.68054023107649,-73.99465372828006,Velvette Brew,40.68326476849194,-73.99275423214551,Coffee Shop
2002,Carroll Gardens,40.68054023107649,-73.99465372828006,Cornerstone Healing,40.67767279893695,-73.99813485488849,Spa
2003,Carroll Gardens,40.68054023107649,-73.99465372828006,Mazzola Bakery,40.68350117315005,-73.99971011431872,Bakery
2004,Carroll Gardens,40.68054023107649,-73.99465372828006,Ample Hills Creamery,40.67895768082717,-73.98726898279313,Ice Cream Shop
2005,Carroll Gardens,40.68054023107649,-73.99465372828006,June Wine Bar,40.686138934394656,-73.99404940709272,Wine Bar
2006,Carroll Gardens,40.68054023107649,-73.99465372828006,FRANKS Wine Bar,40.67718059828416,-73.9983236384829,Italian Restaurant
2007,Carroll Gardens,40.68054023107649,-73.99465372828006,Black Forest Brooklyn,40.685612970057704,-73.99109749777384,German Restaurant
2008,Carroll Gardens,40.68054023107649,-73.99465372828006,Smith St. Bagels,40.68474509833195,-73.99186825046226,Bagel Shop
